65	738	1154281805
65	738	1156793786
65	738	1181239138
65	738	1189641046
65	3139	1195260618
65	4428	1189907489
65	4428	1191492222
65	4428	1191939558
65	4428	1198791801
65	4428	1204681344
65	4428	1205673484
65	5292	1216396248
65	5653	1189845529
65	5653	1205719331
65	5653	1207530901
65	5657	1196884509
65	5657	1197044693
65	5664	1189647800
65	5665	1204659570
67	71	1226174684
67	1987	1209942607
67	2321	1131397978
67	2321	1154290567
67	2354	1222371065
67	2354	1230661541
67	2573	1163039209
67	14642	1123094841
68	64	1165092499
68	64	1198302235
68	72	1184878128
68	3070	1221688506
68	3070	1223481422
68	6825	1211820791
68	21890	1206043783
69	56	1221639632
69	69	1130511883
69	2443	1167801642
69	3752	1228883003
69	7477	1164684067
69	11117	1199413341
69	12727	1199398664
70	4555	1184100512
70	22878	1224577903
70	22878	1228112889
72	68	1196500286
72	1435	1188416070
72	17430	1194499844
72	17430	1225566915
72	24557	1229636794
73	75	1140482297
74	2287	1145921936
74	2690	1141770537
74	2697	1150594812
74	2703	1182116417
74	2710	1218935294
75	2945	1170379267
75	6946	1158628147
75	7741	1206319922
75	9654	1184118566
75	9656	1171259442
75	9659	1215819392
75	9662	1214404959
76	7020	1172944249
76	7020	1176933425
76	7020	1189105791
76	7020	1189361651
76	7020	1193613877
76	7145	1181849736
78	489	1197913372
78	14472	1223997618
81	1626	1165715894
81	1626	1167620388
81	1626	1167748004
81	1626	1174661957
81	1626	1174693402
81	1626	1180910849
81	2147	1165078926
81	2645	1198168976
81	2654	1204599885
81	2654	1204855032
81	2654	1205548367
81	2654	1207860373
81	2654	1215019505
81	2654	1221599762
81	4475	1179505172
81	7228	1181224012
81	8033	1226850231
81	8086	1168901534
81	8086	1168901681
81	8086	1168920623
81	8086	1168922590
81	8086	1171381254
81	8086	1200599034
81	30709	1222534664
82	1278	1213803546
82	3587	1182038179
82	9940	1222793926
82	11269	1213803476
82	12342	1191208845
82	13989	1196663705
83	402	1220942487
83	2939	1220941832
83	2982	1179183320
83	4165	1179441909
83	6272	1187135772
83	6272	1187147077
83	10385	1208403811
83	13125	1208136381
83	13125	1208142526
83	13125	1208298567
83	13125	1220937553
83	21703	1159922215
83	21703	1167614060
83	21703	1189368142
83	24150	1159921494
83	24150	1228776501
83	26911	1189377146
83	27431	1232500892
84	2691	1218684325
84	7201	1218573341
84	8865	1217722456
84	13402	1230137363
84	13402	1230669414
84	13694	1222401898
84	15953	1226326586
84	20985	1231210627
84	29959	1231527609
84	32224	1231800979
84	33595	1225829665
84	33595	1225891012
84	52862	1224252012
86	89	1159386727
86	97	1195663582
86	97	1210782677
86	97	1211406796
86	106	1183663214
86	106	1197947988
86	107	1170800709
86	111	1183731162
86	115	1151546135
86	115	1152047440
86	126	1228223920
86	127	1200597027
86	131	1184286098
86	135	1159557882
86	135	1159972953
86	135	1161831202
86	135	1163790526
86	135	1174242501
86	135	1176395706
86	135	1177788096
86	135	1177995296
86	135	1178229780
86	135	1187892971
86	135	1194638421
86	135	1207292440
86	138	1196808766
86	152	1158715394
86	152	1183660688
86	152	1183905129
86	152	1226109191
87	122	1171298752
87	153	1172963087
87	153	1177114003
87	373	1213622662
87	438	1164439086
87	438	1167102169
87	439	1160796459
88	111	1183731267
88	540	1219039656
88	544	1175930318
89	117	1214236420
92	90	1159798300
92	90	1164767427
92	90	1195785732
92	90	1211946801
92	190	1207250513
92	519	1221058951
93	478	1184351225
93	532	1147494755
93	1211	1147461884
93	1920	1147452403
93	1928	1209058405
93	4956	1178946132
93	4956	1208920618
93	5030	1167197019
93	5030	1191805198
93	5041	1194237654
93	5041	1232221228
93	5190	1173820987
93	5190	1174949966
93	5190	1174950497
93	5190	1174951953
93	7895	1147491603
93	8131	1177390746
93	8131	1181613108
94	56	1221642444
94	93	1173577554
94	94	1145923515
94	101	1132087983
94	101	1151340547
94	101	1175345703
94	101	1175963442
94	101	1190152631
94	101	1190301735
94	101	1195331787
94	101	1209438209
94	101	1215278471
94	101	1219974172
94	101	1222470393
94	101	1230572909
94	541	1142108183
94	541	1210856000
94	574	1152238335
94	788	1173713575
94	788	1192120279
94	788	1213218947
94	1757	1142131381
94	1757	1175897573
94	2098	1175366377
94	2210	1214948881
94	2294	1154696483
94	2294	1172591860
94	2294	1175439098
94	2294	1199891401
94	2436	1149859394
94	2436	1167407150
94	2436	1173643250
94	2436	1180438674
94	2436	1205241242
94	2436	1211867568
94	4198	1151338128
94	4895	1140848796
94	4960	1164732712
94	4960	1180639248
94	4960	1205297911
94	4960	1214584023
94	4960	1222142072
94	5030	1142105363
94	5036	1175305632
94	5036	1221097044
94	5115	1173660982
94	5174	1185912882
94	5190	1175819280
94	7043	1142082906
94	7043	1149119709
94	7043	1159148981
94	7043	1161831887
94	7043	1163908033
94	7043	1175379140
94	7043	1180653564
94	8400	1190867450
94	8403	1203617939
94	8409	1170819097
96	114	1162969177
96	114	1208796561
96	114	1210528710
96	114	1224355436
96	114	1227302950
96	125	1207086166
96	125	1219184261
96	129	1227306408
96	151	1162102779
96	152	1228841105
96	190	1171394686
96	190	1231532082
96	521	1210643787
96	521	1228691522
96	599	1187480045
96	606	1200790536
96	606	1222797880
96	1088	1169308078
96	1088	1172859756
96	1088	1175996097
96	1088	1186610351
96	1088	1215874102
96	1088	1222578091
96	9125	1231426041
96	13313	1218643787
96	13313	1218656414
96	13315	1210440380
96	13316	1223253073
96	13316	1227401036
96	13318	1185606711
97	86	1179110210
97	86	1186362269
97	86	1211492878
97	11866	1192734460
97	11866	1208779250
97	11866	1211198083
98	98	1129000413
98	98	1188317902
98	136	1189093167
98	521	1133860241
100	56	1221649069
100	511	1139879699
100	1408	1219136261
100	11386	1195972730
102	114	1179439752
102	114	1183430515
102	115	1180996933
102	132	1180298740
102	133	1187236706
102	428	1158021518
102	580	1206545899
102	587	1180186102
102	592	1214338330
103	533	1165210525
103	533	1206594275
103	1957	1219900163
103	5101	1201660881
106	111	1192201426
106	120	1192248760
106	121	1178223290
106	121	1209447042
106	148	1161119511
106	5329	1161143259
106	5329	1173739682
106	5329	1205462521
106	5329	1205506084
106	5344	1189024833
106	5344	1200010689
106	5859	1158968138
106	5859	1166153790
107	135	1170368348
107	143	1218700140
107	17492	1170683137
107	17492	1176948575
107	20918	1170738396
107	21018	1139209020
107	21447	1224957083
108	488	1156969759
108	488	1186795016
108	488	1222729594
108	608	1153986229
108	608	1168570236
108	608	1189989574
108	7433	1176223083
108	7433	1215129369
108	9038	1156816149
108	9038	1156985007
108	9038	1164168494
108	12633	1166590708
108	12633	1182108870
108	12633	1186795456
108	12633	1190239480
108	12633	1192322838
108	12633	1193846318
108	12633	1199132527
108	12633	1203959588
108	12633	1206499494
108	12633	1208463313
108	12633	1209356603
108	12633	1210116737
108	12633	1225668600
108	13861	1159198634
108	50191	1228633404
109	110	1167645074
109	114	1162701707
109	126	1169513316
109	133	1175264102
109	151	1166473119
109	151	1167080891
109	151	1174935571
109	151	1175015572
109	151	1198216849
109	154	1204854953
109	435	1191102249
109	435	1210385489
109	521	1158375788
109	521	1178391225
109	521	1181859103
109	576	1173204672
109	967	1160438461
109	967	1160523485
109	967	1167071931
109	1262	1212453377
109	8839	1204812432
109	11260	1162199816
109	11260	1162362285
109	20399	1195593768
110	105	1213936934
110	110	1173650063
110	110	1187642563
110	120	1199985277
110	126	1181773829
110	149	1181774561
110	149	1204732421
110	149	1214101235
110	374	1159239590
110	374	1181784603
110	517	1195612301
110	967	1160348763
110	967	1213383427
110	3181	1159882612
110	8413	1181750435
110	12615	1219437281
110	16570	1188792942
110	16570	1188793727
111	116	1180203120
111	131	1196149386
111	132	1164646113
111	132	1196179923
111	148	1161121697
111	434	1164670211
111	513	1164659272
111	521	1194186091
111	580	1203711913
111	580	1203784924
111	582	1172029389
111	790	1221679397
111	790	1222889576
111	805	1164675105
111	805	1227847291
111	1973	1180589114
111	1973	1193102820
111	1973	1193841968
111	1973	1218730429
111	2523	1161478967
111	2523	1161631433
111	2523	1227798718
111	5035	1157937826
111	5035	1157938969
111	6544	1181612677
111	6544	1181619940
111	6544	1181767223
111	6544	1181929139
111	7583	1164657138
111	12612	1196144214
111	12676	1227838247
111	26479	1231814081
113	105	1166658362
113	116	1225938069
113	117	1223902741
113	120	1166649275
113	190	1171486861
113	427	1206930788
113	582	1164082582
113	3581	1163025984
113	3614	1209862879
113	3736	1208762519
113	11680	1219622353
113	11680	1229891630
113	12316	1165627303
113	13056	1165556493
113	15288	1166591958
113	16561	1176944910
115	86	1163168993
115	102	1180328323
115	105	1178775670
115	106	1224346842
115	109	1226364129
115	111	1226595844
115	114	1194913228
115	115	1158444852
115	117	1226603567
115	120	1163367744
115	131	1194754373
115	135	1166111553
115	151	1158734668
115	440	1178667991
115	440	1194725771
115	443	1226825533
115	580	1174499641
115	614	1228970296
115	1240	1163178805
115	1246	1226596087
115	1246	1226604960
115	4401	1193979597
115	4401	1206597351
115	6735	1209542740
115	7580	1176701677
115	11112	1162117815
115	11112	1166597998
115	11112	1166598639
115	11112	1166683520
115	11112	1168986772
115	11112	1170302232
115	11112	1173938563
115	11112	1175153383
115	11112	1176362399
115	11112	1177388127
115	11112	1226371711
115	11556	1171491578
115	12542	1163192092
115	12542	1194734312
115	12648	1195239346
115	12648	1195240840
115	12648	1196744145
115	12648	1202192699
115	12648	1207368274
115	12648	1217443590
115	21455	1227108860
115	21712	1204055566
115	23384	1209667474
115	23384	1210546729
115	24066	1159067687
116	114	1178155308
116	114	1186642690
116	114	1188322902
116	114	1204829577
116	117	1211643843
116	118	1165294631
116	118	1166874467
116	118	1167542499
116	118	1168481171
116	118	1168796269
116	118	1169586896
116	118	1186554681
116	118	1209744973
116	434	1174318901
116	434	1177961172
116	12172	1226031112
116	23588	1166230957
116	23588	1168659474
116	23588	1169353076
116	23588	1172882936
116	23588	1173055764
116	23588	1179801203
116	23588	1199216442
117	115	1193413883
117	116	1225079673
117	117	1158435349
117	117	1204137066
117	118	1174638434
117	118	1180237464
117	118	1181235688
117	118	1181988303
117	118	1193431957
117	118	1228766992
117	118	1229314272
117	149	1161970933
117	431	1194106414
117	452	1221241692
117	580	1206545722
117	11676	1173731025
117	26768	1224906198
117	27172	1210735611
118	102	1230457630
118	116	1168916629
118	116	1190669878
118	116	1192476770
118	116	1209755039
118	116	1214779206
118	117	1164995335
118	117	1200501031
118	117	1221606332
118	117	1224078183
118	117	1225148771
118	117	1231859360
118	118	1204433029
118	190	1231400028
118	431	1219338372
118	431	1228917835
118	1997	1183878175
118	5344	1226748036
118	7237	1178593699
118	7237	1179341932
118	9156	1224217255
118	11676	1165283943
118	11676	1201254805
118	16275	1224097528
118	18906	1208926827
118	19071	1207577901
118	21318	1192510519
119	158	1160007522
119	158	1181886351
119	190	1159136744
119	190	1181065096
119	190	1188012642
119	589	1175099993
119	589	1175745309
119	589	1184182160
119	589	1211814297
119	589	1213929998
119	589	1221516778
119	589	1225926661
119	4713	1220396217
119	27730	1192586461
119	27730	1208879170
119	27730	1210175703
120	106	1200006248
120	110	1168177967
120	115	1163393852
120	149	1199721608
120	151	1176526322
120	151	1176526916
120	5859	1178670594
120	11676	1176692279
120	15288	1164944194
122	111	1184694359
122	133	1180547423
122	785	1186446297
122	1211	1201215633
122	11318	1163626487
122	11319	1161024482
122	11319	1175193997
122	11319	1183167076
122	11680	1161835284
122	11680	1172464161
122	11680	1172464282
122	11680	1172711825
122	11680	1174776772
122	11784	1201415895
122	12972	1160681765
122	12972	1161031460
122	12972	1161032290
122	16740	1231715658
123	105	1147119133
123	105	1176611831
123	105	1176876900
123	105	1200887075
123	105	1206495183
123	105	1225008605
123	115	1176960815
123	433	1176890884
123	543	1202506874
123	788	1190377956
123	1214	1145410870
123	1246	1156914746
123	1989	1162916448
123	6266	1156970513
123	6266	1158541449
123	6266	1159287640
123	6266	1182756819
123	6266	1185721567
123	6635	1207581562
123	6635	1207685942
123	7583	1176823235
123	7583	1194398022
123	8395	1208570640
123	8413	1146549399
123	8413	1178312954
123	11315	1208543499
123	11538	1161092864
123	16585	1223269582
123	22668	1149703876
124	115	1167535823
124	115	1168321520
124	135	1167672491
124	4585	1204049328
124	6847	1188358069
124	6847	1188410547
124	6847	1194900254
124	8556	1179906190
124	9183	1191022106
124	11866	1193255234
124	11866	1201888098
124	14621	1226480827
124	22590	1172899147
125	86	1163889351
125	91	1168222333
125	96	1157999296
125	96	1158781822
125	96	1179498458
125	96	1182340402
125	96	1183634911
125	96	1198602317
125	96	1207109775
125	96	1210688659
125	96	1213103302
125	96	1216833420
125	519	1188399134
125	519	1227107899
126	86	1183731242
126	110	1209933439
126	115	1178339844
126	131	1179977854
126	132	1181275237
126	433	1204521035
126	433	1204575581
126	433	1204608340
126	433	1208454299
126	443	1205946978
126	443	1206034527
126	443	1212334099
126	543	1176133786
126	543	1179415832
126	582	1178321091
126	606	1176019651
126	3599	1187153687
126	3606	1172118543
126	3606	1177567244
126	3614	1188927864
126	3614	1192496629
126	3614	1200460838
126	3614	1200531262
126	3614	1210886551
126	3614	1211671749
126	3614	1212522014
126	3614	1213198205
126	3695	1171303869
126	3695	1171418759
126	3695	1173109530
126	3695	1173229425
126	3695	1173467189
126	3704	1179827537
126	4294	1201704773
126	4294	1203001011
126	4294	1206822781
126	4294	1218031292
126	4294	1222551319
126	4294	1224685365
126	4294	1227283724
126	4355	1210010017
126	4355	1210035407
126	5180	1221857048
126	5423	1178849239
126	5423	1178852089
126	5423	1178860473
126	5423	1210097919
126	5423	1211495983
126	7046	1204669398
126	7046	1204724299
126	7046	1210034571
126	7046	1210203415
126	8402	1171263828
126	8402	1171860510
126	8628	1184916124
126	8628	1192169149
126	8628	1201634410
126	8628	1201639748
126	8628	1205466974
126	8720	1205292897
126	8720	1210015985
126	8720	1216932290
126	10885	1182398290
126	10885	1183406644
126	10885	1199167540
126	10885	1209951486
126	10885	1210009430
126	10948	1178323610
126	11268	1193348292
126	11268	1203473614
126	11539	1214971793
126	11680	1209929585
126	11682	1172205148
126	11683	1172722851
126	13471	1179289744
126	16561	1177271269
126	16561	1177303309
126	16561	1181259170
126	16561	1181698327
126	16561	1181851386
126	16561	1182283597
126	16561	1182411861
126	16561	1182829174
126	16561	1184797110
126	16561	1186986358
126	16561	1206505469
126	16561	1213066299
126	16561	1213130214
126	16562	1204311288
126	16576	1178323651
126	17101	1201741749
126	17101	1201756863
126	17233	1209887452
126	19474	1209923724
126	19493	1182229054
126	19770	1178284526
126	20241	1226628480
126	20241	1226687278
126	20793	1172709445
126	20793	1172793867
126	20793	1202705041
126	22297	1209929518
126	28712	1225670134
126	28712	1228618574
126	31788	1226710806
128	440	1222399237
128	517	1222379954
128	609	1205725166
128	787	1231536606
128	14425	1219796543
129	115	1204862543
129	126	1173110026
129	126	1210003881
129	431	1225899477
129	431	1226034950
129	541	1173204048
129	816	1173119411
129	8401	1173130298
129	11676	1173130555
129	33378	1204704309
129	34568	1228999561
129	34568	1229050979
130	139	1218124256
132	102	1180303283
132	106	1160706087
132	111	1196198370
132	113	1172275982
132	120	1168220473
132	126	1158710849
132	126	1159907627
132	126	1196484592
132	126	1210038375
132	429	1184719116
132	429	1184719130
132	429	1184719179
132	429	1184719202
132	429	1184719206
132	429	1184719252
132	429	1184719293
132	429	1184719327
132	429	1184719330
132	429	1184719373
132	429	1184719756
132	433	1168948203
132	582	1172029589
132	2271	1173562442
132	3633	1162573740
132	3633	1162584185
132	3633	1162587049
132	3633	1209832627
132	5182	1180209964
132	5182	1180301531
132	5182	1180323755
132	5182	1180637569
132	7743	1181598102
132	10884	1178322755
132	10884	1178506553
132	11549	1196568335
132	11676	1156181716
132	11676	1181053485
132	12970	1161033033
132	16738	1155928687
132	22720	1196205844
133	89	1192929245
133	114	1231180349
133	132	1184795357
133	151	1212816322
133	154	1182995696
133	154	1212813779
133	154	1221449245
133	429	1221158661
133	429	1225463754
133	433	1193062466
133	433	1220888765
133	449	1223420034
133	593	1171828957
133	593	1181240678
133	816	1223441938
133	1901	1223421637
133	1926	1209734718
133	1926	1231039182
133	1934	1181851584
133	2606	1190682051
133	3610	1166672452
133	3610	1192809329
133	3615	1187405006
133	3615	1190479423
133	3615	1190485951
133	3615	1191792175
133	3618	1175652936
133	3636	1184948041
133	3636	1223420855
133	3715	1192746091
133	3908	1160289847
133	3908	1191780789
133	5104	1229441634
133	5112	1223405511
133	5157	1216226361
133	6261	1223432969
133	7523	1219357461
133	7528	1224272450
133	7528	1224301866
133	7530	1223386811
133	8433	1184215378
133	8628	1192650994
133	8628	1198245081
133	8630	1187246854
133	8667	1214498224
133	9230	1219263868
133	9291	1191816315
133	9835	1197347997
133	9835	1201823457
133	9835	1205940839
133	9886	1223382582
133	9909	1185303374
133	10523	1200603679
133	11260	1167339847
133	11794	1191784588
133	12276	1184868976
133	14877	1182307586
133	14941	1169526881
133	14941	1170631247
133	14974	1223420642
133	15237	1179781017
133	15237	1190939712
133	15237	1229308626
133	15382	1193935223
133	15814	1182709894
133	15814	1184086970
133	15814	1184088699
133	15814	1185922657
133	15814	1187367591
133	15814	1191788208
133	15819	1214859686
133	16800	1207098148
133	16800	1210211260
133	16800	1215844240
133	16800	1216086657
133	16800	1225913238
133	16800	1229386998
133	17187	1213971243
133	18032	1213897644
133	18032	1215051087
133	18032	1215053132
133	18032	1217474953
133	18032	1217477064
133	18468	1161652874
133	19495	1163466226
133	19519	1223650840
133	19519	1223651119
133	19519	1223652731
133	19519	1223664663
133	19532	1191092998
133	19549	1184041282
133	19549	1209687523
133	20776	1191794097
133	20790	1231640570
133	20801	1225316498
133	20809	1224698069
133	24725	1219447990
133	26863	1168402193
133	26863	1168402880
133	26863	1168403625
133	26863	1191771873
133	26881	1225314117
133	32500	1223384413
133	34370	1191819338
133	34958	1228787343
134	35772	1227948217
135	86	1159816751
135	86	1177789432
135	86	1177977496
135	86	1178385942
135	86	1181945929
135	86	1191464846
135	86	1193365430
135	86	1193493141
135	86	1197521738
135	86	1214357515
135	86	1215131461
135	86	1217699303
135	97	1192839100
135	107	1166207910
135	142	1229354462
135	4690	1166120366
135	4690	1166197239
136	130	1189395013
137	109	1206747392
137	114	1180725571
137	114	1181758358
137	443	1183641690
137	608	1216497380
137	7868	1205476356
137	7868	1207203229
137	7868	1207287092
137	7868	1209928490
137	7868	1228260653
137	13056	1179367457
137	16790	1211132955
138	138	1187208557
138	138	1189224975
139	14422	1184867578
139	14422	1188528437
139	25137	1183967096
140	140	1192941475
141	31	1231642508
142	86	1197436112
142	26034	1188491247
142	43913	1232307150
142	46782	1229053071
143	141	1226199529
143	143	1218430916
143	145	1232501629
144	130	1214343988
144	32904	1203035821
145	10308	1222616270
146	91	1155908106
146	150	1140057136
146	150	1140057287
146	150	1146607387
146	150	1148433154
146	150	1149562694
146	150	1151269392
146	150	1152573590
146	150	1189660713
146	150	1202780606
146	482	1142747114
146	482	1202427475
146	482	1202847138
146	507	1138138909
146	547	1147313711
146	547	1156996313
146	547	1216061575
146	589	1224263362
146	595	1188243808
146	596	1179068556
146	596	1193109086
146	596	1203530664
146	596	1211128268
146	596	1211437378
146	596	1228195813
146	601	1178601244
146	601	1181486120
146	601	1182352956
146	601	1187312545
146	601	1188158646
146	601	1189044221
146	601	1190240516
146	601	1191981473
146	601	1193860257
146	601	1194456700
146	601	1201065466
146	601	1202504316
146	601	1202709279
146	601	1203876041
146	601	1203876064
146	601	1204681814
146	601	1205804598
146	601	1205804748
146	601	1206282164
146	601	1207613711
146	601	1207699396
146	601	1209259913
146	601	1212635289
146	601	1213541914
146	601	1219706304
146	601	1220222415
146	601	1231813969
146	601	1232416944
146	608	1137908821
146	608	1147232322
146	608	1151623600
146	608	1154215842
146	608	1159924153
146	608	1166311362
146	608	1188854013
146	608	1190844569
146	608	1196568263
146	608	1209352619
146	608	1227129050
146	620	1183507231
146	801	1203922353
146	810	1136513554
146	1242	1169340579
146	1242	1170374938
146	1625	1172354735
146	1997	1176868896
146	2290	1147291317
146	4401	1181495993
146	4530	1185228458
146	5329	1172359161
146	5344	1166919963
146	5344	1178761958
146	5344	1186769900
146	5344	1187721714
146	5344	1193252530
146	5344	1205451417
146	5859	1167581107
146	5859	1178931223
146	5859	1203904406
146	6070	1218742983
146	8699	1147225479
146	8699	1147225975
146	8699	1228182098
146	8857	1137454220
146	8857	1140489451
146	8922	1183232842
146	12369	1145923576
146	12611	1204343500
146	12798	1228190432
146	13732	1151373725
146	13732	1172336636
146	13732	1182139954
146	13732	1204686644
146	14402	1168321539
146	16739	1161832208
146	20294	1186088697
146	22155	1196193060
146	26768	1174356482
146	30339	1194730681
149	110	1204694658
149	120	1200284847
149	572	1207518305
149	580	1174326536
149	580	1206461564
149	4700	1170790269
149	4700	1204615447
150	146	1159282724
150	146	1167255221
150	146	1167357239
150	146	1206744276
150	152	1179069514
150	152	1179116855
150	152	1180303039
150	152	1205729819
150	152	1229493065
150	596	1191441884
150	596	1194571536
150	596	1222119448
150	596	1228282561
150	599	1217191537
150	604	1206994308
150	604	1215098822
150	608	1173228516
150	608	1173324569
150	624	1196809785
150	802	1161217583
150	1209	1208184756
150	3674	1216398280
150	4401	1184802361
150	4401	1191992299
150	4401	1217304386
150	4530	1176136881
150	4530	1176181532
150	5329	1184811579
150	5344	1186701862
150	5967	1206325258
150	6331	1216421084
150	7349	1212193464
150	12648	1194574629
150	12648	1194590173
150	12648	1196462122
150	13318	1170378625
150	21048	1190062434
150	21048	1190090093
150	23138	1204258699
150	23138	1206464655
150	23138	1219125720
150	23138	1219204786
150	23138	1219253548
150	23138	1222999311
150	26653	1216434584
150	31846	1202834276
150	31846	1203876201
150	31846	1203879392
150	31846	1204477790
150	39721	1196723813
150	39721	1201459195
151	86	1216001728
151	106	1187575875
151	109	1175050383
151	109	1175182922
151	109	1181303155
151	109	1191351867
151	109	1192977743
151	109	1194381920
151	109	1194384520
151	109	1200537074
151	109	1201013339
151	109	1215459489
151	109	1222904570
151	109	1224213952
151	109	1228968368
151	110	1173938685
151	115	1210898935
151	120	1184360323
151	430	1193621268
151	440	1175481305
151	440	1176355596
151	440	1176507760
151	440	1180062299
151	440	1180403010
151	440	1183350543
151	440	1183486797
151	440	1183776041
151	440	1183777456
151	440	1183777706
151	440	1184042935
151	440	1184043629
151	440	1184043943
151	440	1184044374
151	440	1184296415
151	440	1184787685
151	440	1191719185
151	440	1196653657
151	440	1196727963
151	440	1196730834
151	440	1196902859
151	440	1197223619
151	440	1198893632
151	440	1199060266
151	440	1199062955
151	440	1199292098
151	440	1199476637
151	440	1200890229
151	440	1202693724
151	440	1203031388
